speno_yr,age_class,sex,data_source,daily_prop_ho,peak_ho_hr,doy,year,lat,lon,daylength,iceconc,air2m,rolling_temp,atdd,CM_index,EM_index
PH2005_6000_2005,Adult,Female,NOAA,19.16666667,-0.270453312,164,2005,70.838,-158.123,24,0.589999987,-0.177862549,-0.2681335,2,27,27
PH2005_6000_2005,Adult,Female,NOAA,100,NA,165,2005,70.838,-158.123,24,0.529999988,0.14486084,-1.152594,2,28,28
PH2005_6000_2005,Adult,Female,NOAA,42.08333333,-0.037451857,166,2005,70.838,-158.123,24,0.509999989,0.064569092,-0.6835999,2,29,29
PH2005_6001_2005,Adult,Female,NOAA,79.29166667,-2.249365796,135,2005,70.808,-158.972,24,0.949999979,-4.799597168,-1.2696289,0,-2,-2
PH2005_6001_2005,Adult,Female,NOAA,NA,NA,136,2005,70.808,-158.972,24,0.999999978,-4.905554199,-2.0565552,0,-1,-1
PH2005_6001_2005,Adult,Female,NOAA,46.58333333,-1.212494776,137,2005,70.808,-158.972,24,0.949999979,-4.823065186,-2.7424683,0,0,0
PH2005_6001_2005,Adult,Female,NOAA,38.75,1.442587349,138,2005,70.808,-158.972,24,0.89999998,-2.5512146,-2.3255066,0,1,1
PH2005_6001_2005,Adult,Female,NOAA,59.16666667,-2.552325865,139,2005,70.808,-158.972,24,0.789999982,-0.867071533,-2.1825317,0,2,2
PH2005_6001_2005,Adult,Female,NOAA,0,NA,140,2005,70.808,-158.972,24,0.789999982,-0.934515381,0.1385742,0,3,3
PH2005_6001_2005,Adult,Female,NOAA,76.25,-2.736094491,141,2005,70.808,-158.972,24,0.769999983,-1.175878906,-1.0142578,0,4,4
PH2005_6001_2005,Adult,Female,NOAA,11.66666667,-0.764963267,142,2005,70.808,-158.972,24,0.88999998,-2.837805176,-0.4916443,0,5,5
PH2005_6001_2005,Adult,Female,NOAA,37.08333333,-2.054543418,143,2005,70.808,-158.972,24,0.779999983,-3.351843262,-0.2028564,0,6,6
PH2005_6001_2005,Adult,Female,NOAA,5.416666667,0.05635959,144,2005,70.808,-158.972,24,0.709999984,-2.934881592,0.1015869,0,7,7
PH2005_6001_2005,Adult,Female,NOAA,20.41666667,0.877027949,145,2005,70.808,-158.972,24,0.699999984,-2.838781738,-0.645575,0,8,8
PH2005_6001_2005,Adult,Female,NOAA,NA,NA,146,2005,70.808,-158.972,24,0.699999984,-0.939550781,-0.962439,0,9,9
PH2005_6001_2005,Adult,Female,NOAA,29.58333333,-0.693259323,147,2005,70.808,-158.972,24,0.759999983,-1.670507812,-1.30802,0,10,10
PH2005_6001_2005,Adult,Female,NOAA,62.08333333,-0.304850843,148,2005,70.808,-158.972,24,0.649999985,-0.686956787,-1.5135254,1,11,11
PH2005_6001_2005,Adult,Female,NOAA,NA,NA,149,2005,70.808,-158.972,24,0.739999983,-0.515356445,-0.8351501,2,12,12
PH2005_6001_2005,Adult,Female,NOAA,34.625,-0.39015381,150,2005,70.808,-158.972,24,0.629999986,-0.101538086,-0.8356384,2,13,13
PH2005_6001_2005,Adult,Female,NOAA,40.41666667,-0.192131662,151,2005,70.808,-158.972,24,0.709999984,-0.840887451,-1.0572266,2,14,14
PH2005_6001_2005,Adult,Female,NOAA,51.66666667,-0.559814358,152,2005,70.84458342,-158.2789784,24,0.689999985,-1.392126465,-1.5688843,2,15,15
PH2005_6001_2005,Adult,Female,NOAA,47.5,-0.131626914,153,2005,70.84458342,-158.2789784,24,0.789999982,-1.72208252,-0.7680115,2,16,16
PH2005_6001_2005,Adult,Female,NOAA,42.08333333,-0.310886773,154,2005,70.84458342,-158.2789784,24,0.709999984,-0.544775391,-1.4916443,2,17,17
PH2005_6001_2005,Adult,Female,NOAA,52.91666667,-0.058904862,155,2005,70.84458342,-158.2789784,24,0.749999983,-1.022650146,-0.8797363,2,18,18
PH2005_6001_2005,Adult,Female,NOAA,75.41666667,-0.595302719,156,2005,70.814,-158.086,24,0.749999983,-1.077825928,-1.1132874,2,19,19
PH2005_6001_2005,Adult,Female,NOAA,66.66666667,-0.421860625,157,2005,70.814,-158.086,24,0.749999983,-1.143164062,-1.040564,2,20,20
PH2005_6001_2005,Adult,Female,NOAA,67.41666667,-0.667079385,158,2005,70.814,-158.086,24,0.789999982,-1.256384277,-0.623175,2,21,21
PH2005_6001_2005,Adult,Female,NOAA,NA,NA,159,2005,70.814,-158.086,24,0.709999984,-0.455511475,-0.8551392,2,22,22
PH2005_6001_2005,Adult,Female,NOAA,65.41666667,-0.885318263,160,2005,70.8366752,-158.1963481,24,0.699999984,-0.022894287,-0.8494934,2,23,23
PH2005_6001_2005,Adult,Female,NOAA,74.08333333,-0.396262462,161,2005,70.8366752,-158.1963481,24,0.609999986,-0.270361328,-0.3002686,2,24,24
PH2005_6001_2005,Adult,Female,NOAA,26.66666667,-1.696023701,162,2005,70.8366752,-158.1963481,24,0.699999984,0.089837646,-0.7671875,2,25,25
PH2005_6001_2005,Adult,Female,NOAA,51.58333333,-1.340121977,163,2005,70.8366752,-158.1963481,24,0.629999986,-0.853063965,-0.4804749,2,26,26
PH2005_6001_2005,Adult,Female,NOAA,18.25,-0.171187711,164,2005,70.8366752,-158.1963481,24,0.589999987,-0.177862549,-0.2681335,2,27,27
PH2005_6001_2005,Adult,Female,NOAA,75.41666667,-0.432041712,165,2005,70.8366752,-158.1963481,24,0.529999988,0.14486084,-1.152594,2,28,28
PH2005_6002_2005,Adult,Female,NOAA,22.83333333,-0.705113018,134,2005,70.81825458,-158.2293368,24,0.939999979,-3.139685059,-0.8642029,0,-3,-3
PH2005_6002_2005,Adult,Female,NOAA,25,-2.219258866,135,2005,70.81825458,-158.2293368,24,0.949999979,-4.205847168,-1.2696289,0,-2,-2
PH2005_6002_2005,Adult,Female,NOAA,24.20833333,0.316995425,136,2005,70.81825458,-158.2293368,24,0.999999978,-4.218054199,-2.0565552,0,-1,-1
PH2005_6002_2005,Adult,Female,NOAA,55.41666667,-0.556832753,137,2005,70.81825458,-158.2293368,24,0.949999979,-4.276190186,-2.7424683,0,0,0
PH2005_6002_2005,Adult,Female,NOAA,89.58333333,3.048072095,138,2005,70.81825458,-158.2293368,24,0.89999998,-2.5199646,-2.3255066,0,1,1
PH2005_6002_2005,Adult,Female,NOAA,78.75,-2.226312905,139,2005,70.81825458,-158.2293368,24,0.789999982,-1.523321533,-2.1825317,0,2,2
PH2005_6002_2005,Adult,Female,NOAA,44.16666667,-0.122754824,140,2005,70.81825458,-158.2293368,24,0.789999982,-1.293890381,0.1385742,0,3,3
PH2005_6002_2005,Adult,Female,NOAA,59.16666667,0.309795942,141,2005,70.81825458,-158.2293368,24,0.769999983,-1.816503906,-1.0142578,0,4,4
PH2005_6002_2005,Adult,Female,NOAA,27.5,-0.617482945,142,2005,70.81825458,-158.2293368,24,0.88999998,-2.236242676,-0.4916443,0,5,5
PH2005_6002_2005,Adult,Female,NOAA,47.08333333,0.268998871,143,2005,70.81825458,-158.2293368,24,0.779999983,-2.476843262,-0.2028564,0,6,6
PH2005_6002_2005,Adult,Female,NOAA,42.5,-0.214820942,144,2005,70.81825458,-158.2293368,24,0.709999984,-2.294256592,0.1015869,0,7,7
PH2005_6002_2005,Adult,Female,NOAA,25,-0.292197206,145,2005,70.81825458,-158.2293368,24,0.699999984,-2.299719238,-0.645575,0,8,8
PH2005_6002_2005,Adult,Female,NOAA,52.91666667,0.792524925,146,2005,70.81825458,-158.2293368,24,0.699999984,-1.712988281,-0.962439,0,9,9
PH2005_6002_2005,Adult,Female,NOAA,29.5,1.18536945,147,2005,70.81825458,-158.2293368,24,0.759999983,-1.537695312,-1.30802,0,10,10
PH2005_6002_2005,Adult,Female,NOAA,53.33333333,-1.46069514,148,2005,70.81825458,-158.2293368,24,0.649999985,-0.749456787,-1.5135254,1,11,11
PH2005_6002_2005,Adult,Female,NOAA,71.66666667,-0.042906011,149,2005,70.81825458,-158.2293368,24,0.739999983,-0.476293945,-0.8351501,2,12,12
PH2005_6002_2005,Adult,Female,NOAA,56.79166667,-0.335903159,150,2005,70.81825458,-158.2293368,24,0.629999986,0.023461914,-0.8356384,2,13,13
PH2005_6002_2005,Adult,Female,NOAA,57.5,0.297942248,151,2005,70.81825458,-158.2293368,24,0.709999984,-1.036199951,-1.0572266,2,14,14
PH2005_6002_2005,Adult,Female,NOAA,49.16666667,0.020216731,152,2005,70.81825458,-158.2293368,24,0.689999985,-1.392126465,-1.5688843,2,15,15
PH2005_6002_2005,Adult,Female,NOAA,30.41666667,1.167334381,153,2005,70.81825458,-158.2293368,24,0.789999982,-1.72208252,-0.7680115,2,16,16
PH2005_6002_2005,Adult,Female,NOAA,27.75,-0.611665181,154,2005,70.81825458,-158.2293368,24,0.709999984,-0.544775391,-1.4916443,2,17,17
PH2005_6002_2005,Adult,Female,NOAA,35,1.066178007,155,2005,70.81825458,-158.2293368,24,0.749999983,-1.022650146,-0.8797363,2,18,18
PH2005_6002_2005,Adult,Female,NOAA,NA,NA,156,2005,70.81825458,-158.2293368,24,0.709999984,-1.077825928,-1.1132874,2,19,19
PH2005_6002_2005,Adult,Female,NOAA,47.91666667,1.686060779,157,2005,70.81825458,-158.2293368,24,0.649999985,-1.143164062,-1.040564,2,20,20
PH2005_6002_2005,Adult,Female,NOAA,100,NA,158,2005,70.81825458,-158.2293368,24,0.689999985,-1.256384277,-0.623175,2,21,21
PH2005_6002_2005,Adult,Female,NOAA,15.83333333,-0.237873833,159,2005,70.81825458,-158.2293368,24,0.619999986,-0.455511475,-0.8551392,2,22,22
PH2005_6002_2005,Adult,Female,NOAA,53.75,0.362592152,160,2005,70.81825458,-158.2293368,24,0.619999986,-0.022894287,-0.8494934,2,23,23
PH2005_6002_2005,Adult,Female,NOAA,30.83333333,-0.825613458,161,2005,70.81825458,-158.2293368,24,0.809999982,-0.270361328,-0.3002686,2,24,24
PH2005_6002_2005,Adult,Female,NOAA,30.83333333,1.249801189,162,2005,70.81825458,-158.2293368,24,0.729999984,0.089837646,-0.7671875,2,25,25
PH2005_6002_2005,Adult,Female,NOAA,24.08333333,-1.481493647,163,2005,70.81825458,-158.2293368,24,0.709999984,-0.853063965,-0.4804749,2,26,26
PH2005_6002_2005,Adult,Female,NOAA,10,-0.89724468,164,2005,70.81825458,-158.2293368,24,0.689999985,-0.177862549,-0.2681335,2,27,27
PH2005_6002_2005,Adult,Female,NOAA,54.16666667,-0.763726992,165,2005,70.81825458,-158.2293368,24,0.569999987,0.14486084,-1.152594,2,28,28
PH2005_6003_2005,Adult,Male,NOAA,0,NA,146,2005,71.36350012,-156.6215005,24,0.689999985,-1.673925781,-0.962439,0,-12,-9
PH2005_6003_2005,Adult,Male,NOAA,47.08333333,-3.0078568,147,2005,71.36350012,-156.6215005,24,0.609999986,-1.639257812,-1.30802,0,-11,-8
PH2005_6003_2005,Adult,Male,NOAA,2.916666667,-0.128427144,148,2005,71.36350012,-156.6215005,24,0.589999987,-0.561956787,-1.5135254,1,-10,-7
PH2005_6003_2005,Adult,Male,NOAA,NA,NA,149,2005,71.36350012,-156.6215005,24,0.579999987,-0.320043945,-0.8351501,2,-9,-6
PH2005_6003_2005,Adult,Male,NOAA,NA,NA,150,2005,71.36350012,-156.6215005,24,0.569999987,0.250024414,-0.8356384,2,-8,-5
PH2005_6003_2005,Adult,Male,NOAA,NA,NA,151,2005,71.36350012,-156.6215005,24,0.679999985,-1.278387451,-1.0572266,2,-7,-4
PH2005_6003_2005,Adult,Male,NOAA,0,NA,152,2005,71.36350012,-156.6215005,24,0.759999983,-1.649938965,-1.5688843,2,-6,-3
PH2005_6003_2005,Adult,Male,NOAA,NA,NA,153,2005,71.36350012,-156.6215005,24,0.869999981,-1.99552002,-0.7680115,2,-5,-2
PH2005_6003_2005,Adult,Male,NOAA,0,NA,154,2005,71.36350012,-156.6215005,24,0.89999998,-0.497900391,-1.4916443,2,-4,-1
PH2005_6003_2005,Adult,Male,NOAA,10.83333333,-0.057377699,155,2005,71.36350012,-156.6215005,24,0.969999978,-1.413275146,-0.8797363,2,-3,-9.95E-13
PH2005_6003_2005,Adult,Male,NOAA,52.5,0.228783576,156,2005,71.36350012,-156.6215005,24,0.919999979,-1.445013428,-1.1132874,2,-2,1
PH2005_6003_2005,Adult,Male,NOAA,0,NA,157,2005,71.36350012,-156.6215005,24,0.849999981,-1.588476562,-1.040564,2,-1,2
PH2005_6003_2005,Adult,Male,NOAA,0,NA,158,2005,71.36350012,-156.6215005,24,0.88999998,-1.600134277,-0.623175,2,0,3
PH2005_6003_2005,Adult,Male,NOAA,NA,NA,159,2005,71.36350012,-156.6215005,24,0.789999982,-0.814886475,-0.8551392,2,1,4
PH2005_6003_2005,Adult,Male,NOAA,NA,NA,160,2005,71.36350012,-156.6215005,24,0.829999981,0.133355713,-0.8494934,2,2,5
PH2005_6003_2005,Adult,Male,NOAA,22.91666667,0.78597994,161,2005,71.36350012,-156.6215005,24,0.819999982,-0.340673828,-0.3002686,2,3,6
PH2005_6003_2005,Adult,Male,NOAA,NA,NA,162,2005,71.36350012,-156.6215005,24,0.799999982,0.332025146,-0.7671875,2,4,7
PH2005_6003_2005,Adult,Male,NOAA,NA,NA,163,2005,71.36350012,-156.6215005,24,0.759999983,-1.134313965,-0.4804749,2,5,8
PH2005_6003_2005,Adult,Male,NOAA,27.75,-0.042687845,164,2005,71.36350012,-156.6215005,24,0.699999984,-0.279425049,-0.2681335,2,6,9
PH2005_6003_2005,Adult,Male,NOAA,33.33333333,-0.278452738,165,2005,71.36350012,-156.6215005,24,0.669999985,0.13704834,-1.152594,2,7,10
PH2005_6003_2005,Adult,Male,NOAA,99.91666667,-2.471822553,166,2005,71.36350012,-156.6215005,24,0.629999986,-0.372930908,-0.6835999,2,8,11
PH2005_6004_2005,Adult,Male,NOAA,81.66666667,-2.739585149,137,2005,70.82033333,-158.2553333,24,0.949999979,-4.276190186,-2.7424683,0,0,0
PH2005_6004_2005,Adult,Male,NOAA,NA,NA,138,2005,70.82033333,-158.2553333,24,0.89999998,-2.5199646,-2.3255066,0,1,1
PH2005_6004_2005,Adult,Male,NOAA,5.416666667,0.004290601,139,2005,70.82033333,-158.2553333,24,0.789999982,-1.523321533,-2.1825317,0,2,2
PH2005_6004_2005,Adult,Male,NOAA,15.41666667,0.739801437,140,2005,70.82033333,-158.2553333,24,0.789999982,-1.293890381,0.1385742,0,3,3
PH2005_6004_2005,Adult,Male,NOAA,22.08333333,-0.449422282,141,2005,70.82033333,-158.2553333,24,0.769999983,-1.816503906,-1.0142578,0,4,4
PH2005_6004_2005,Adult,Male,NOAA,NA,NA,142,2005,70.82033333,-158.2553333,24,0.88999998,-2.236242676,-0.4916443,0,5,5
PH2005_6004_2005,Adult,Male,NOAA,2.083333333,0.379463668,143,2005,70.82033333,-158.2553333,24,0.779999983,-2.476843262,-0.2028564,0,6,6
PH2005_6004_2005,Adult,Male,NOAA,0,NA,144,2005,70.82033333,-158.2553333,24,0.709999984,-2.294256592,0.1015869,0,7,7
PH2005_6004_2005,Adult,Male,NOAA,0,NA,145,2005,70.82033333,-158.2553333,24,0.699999984,-2.299719238,-0.645575,0,8,8
PH2005_6004_2005,Adult,Male,NOAA,NA,NA,146,2005,70.82033333,-158.2553333,24,0.699999984,-1.712988281,-0.962439,0,9,9
PH2005_6004_2005,Adult,Male,NOAA,14.58333333,-0.218311601,147,2005,70.82033333,-158.2553333,24,0.759999983,-1.537695312,-1.30802,0,10,10
PH2005_6004_2005,Adult,Male,NOAA,37.08333333,1.412262253,148,2005,70.82033333,-158.2553333,24,0.649999985,-0.749456787,-1.5135254,1,11,11
PH2005_6004_2005,Adult,Male,NOAA,20.41666667,-1.094103275,149,2005,70.82033333,-158.2553333,24,0.739999983,-0.476293945,-0.8351501,2,12,12
PH2005_6004_2005,Adult,Male,NOAA,16.25,-0.264853714,150,2005,70.82033333,-158.2553333,24,0.629999986,0.023461914,-0.8356384,2,13,13
PH2005_6004_2005,Adult,Male,NOAA,43.75,0.104719755,151,2005,70.82033333,-158.2553333,24,0.709999984,-1.036199951,-1.0572266,2,14,14
PH2005_6004_2005,Adult,Male,NOAA,20,0.877609726,152,2005,70.855,-158.437,24,0.689999985,-1.392126465,-1.5688843,2,15,15
PH2005_6004_2005,Adult,Male,NOAA,32.91666667,-0.793324867,153,2005,70.855,-158.437,24,0.789999982,-1.72208252,-0.7680115,2,16,16
PH2005_6004_2005,Adult,Male,NOAA,20.41666667,0.902917,154,2005,70.855,-158.437,24,0.709999984,-0.544775391,-1.4916443,2,17,17
PH2005_6004_2005,Adult,Male,NOAA,35,-0.85615672,155,2005,70.855,-158.437,24,0.749999983,-1.022650146,-0.8797363,2,18,18
PH2005_6004_2005,Adult,Male,NOAA,NA,NA,156,2005,70.855,-158.437,24,0.709999984,-1.077825928,-1.1132874,2,19,19
PH2005_6004_2005,Adult,Male,NOAA,65,0.27001698,157,2005,70.855,-158.437,24,0.649999985,-1.143164062,-1.040564,2,20,20
PH2005_6004_2005,Adult,Male,NOAA,62.08333333,-0.267689874,158,2005,70.855,-158.437,24,0.689999985,-1.256384277,-0.623175,2,21,21
PH2005_6004_2005,Adult,Male,NOAA,63.33333333,0.739655993,159,2005,70.855,-158.437,24,0.619999986,-0.455511475,-0.8551392,2,22,22
PH2005_6004_2005,Adult,Male,NOAA,NA,NA,160,2005,70.855,-158.437,24,0.619999986,-0.022894287,-0.8494934,2,23,23
PH2005_6004_2005,Adult,Male,NOAA,61.29166667,0.854702279,161,2005,70.855,-158.437,24,0.809999982,-0.270361328,-0.3002686,2,24,24
PH2005_6004_2005,Adult,Male,NOAA,NA,NA,162,2005,70.855,-158.437,24,0.729999984,0.089837646,-0.7671875,2,25,25
PH2005_6004_2005,Adult,Male,NOAA,NA,NA,163,2005,70.855,-158.437,24,0.709999984,-0.853063965,-0.4804749,2,26,26
PH2005_6004_2005,Adult,Male,NOAA,18.33333333,0.784307333,164,2005,70.855,-158.437,24,0.689999985,-0.177862549,-0.2681335,2,27,27
PH2005_6004_2005,Adult,Male,NOAA,NA,NA,165,2005,70.855,-158.437,24,0.569999987,0.14486084,-1.152594,2,28,28
PH2005_6004_2005,Adult,Male,NOAA,25.33333333,0.992001514,166,2005,70.855,-158.437,24,0,0.064569092,-0.6835999,2,29,29
PH2005_6005_2005,Adult,Male,NOAA,50,-1.462876801,138,2005,70.86246682,-158.4277283,24,0.89999998,-2.5199646,-2.3255066,0,1,1
PH2005_6005_2005,Adult,Male,NOAA,35,-0.856011276,139,2005,70.86246682,-158.4277283,24,0.789999982,-1.523321533,-2.1825317,0,2,2
PH2005_6005_2005,Adult,Male,NOAA,54.58333333,0.153516252,140,2005,70.86246682,-158.4277283,24,0.789999982,-1.293890381,0.1385742,0,3,3
PH2005_6005_2005,Adult,Male,NOAA,50.83333333,-0.356338056,141,2005,70.86246682,-158.4277283,24,0.769999983,-1.816503906,-1.0142578,0,4,4
PH2005_6005_2005,Adult,Male,NOAA,51.79166667,-0.588030514,142,2005,70.86246682,-158.4277283,24,0.88999998,-2.236242676,-0.4916443,0,5,5
PH2005_6005_2005,Adult,Male,NOAA,42.5,-0.330667171,143,2005,70.86246682,-158.4277283,24,0.779999983,-2.476843262,-0.2028564,0,6,6
PH2005_6005_2005,Adult,Male,NOAA,39.70833333,0.177514529,144,2005,70.86246682,-158.4277283,24,0.709999984,-2.294256592,0.1015869,0,7,7
PH2005_6005_2005,Adult,Male,NOAA,22.5,0.956585874,145,2005,70.84250088,-158.4600103,24,0.699999984,-2.838781738,-0.645575,0,8,8
PH2005_6005_2005,Adult,Male,NOAA,59.58333333,0.168787883,146,2005,70.84250088,-158.4600103,24,0.699999984,-0.939550781,-0.962439,0,9,9
PH2005_6005_2005,Adult,Male,NOAA,58.75,0.206312462,147,2005,70.84250088,-158.4600103,24,0.759999983,-1.670507812,-1.30802,0,10,10
PH2005_6005_2005,Adult,Male,NOAA,59.16666667,-0.278598182,148,2005,70.84250088,-158.4600103,24,0.649999985,-0.686956787,-1.5135254,1,11,11
PH2005_6005_2005,Adult,Male,NOAA,63.33333333,-0.016944238,149,2005,70.85281823,-158.4698174,24,0.739999983,-0.515356445,-0.8351501,2,12,12
PH2005_6005_2005,Adult,Male,NOAA,49.16666667,0.192713438,150,2005,70.85281823,-158.4698174,24,0.629999986,-0.101538086,-0.8356384,2,13,13
PH2005_6005_2005,Adult,Male,NOAA,45,0.03577925,151,2005,70.85281823,-158.4698174,24,0.709999984,-0.840887451,-1.0572266,2,14,14
PH2005_6005_2005,Adult,Male,NOAA,49.29166667,-0.248927585,152,2005,70.85281823,-158.4698174,24,0.689999985,-1.314001465,-1.5688843,2,15,15
PH2005_6005_2005,Adult,Male,NOAA,61.25,0.043996842,153,2005,70.85900265,-158.6829595,24,0.789999982,-1.69864502,-0.7680115,2,16,16
PH2005_6005_2005,Adult,Male,NOAA,35,0.135772071,154,2005,70.85900265,-158.6829595,24,0.709999984,-0.544775391,-1.4916443,2,17,17
PH2005_6005_2005,Adult,Male,NOAA,60.83333333,0.005090544,155,2005,70.85900265,-158.6829595,24,0.749999983,-0.491400146,-0.8797363,2,18,18
PH2005_6005_2005,Adult,Male,NOAA,NA,NA,156,2005,70.85900265,-158.6829595,24,0.709999984,-0.632513428,-1.1132874,2,19,19
PH2005_6005_2005,Adult,Male,NOAA,62.08333333,0.146244047,157,2005,70.85900265,-158.6829595,24,0.649999985,-0.916601562,-1.040564,2,20,20
PH2005_6005_2005,Adult,Male,NOAA,51.25,-0.268926149,158,2005,70.85900265,-158.6829595,24,0.689999985,-1.131384277,-0.623175,2,21,21
PH2005_6005_2005,Adult,Male,NOAA,67.91666667,-0.138099177,159,2005,70.85900265,-158.6829595,24,0.619999986,-0.314886475,-0.8551392,2,22,22
PH2005_6005_2005,Adult,Male,NOAA,38.75,0.251836467,160,2005,70.85900265,-158.6829595,24,0.619999986,-0.132269287,-0.8494934,2,23,23
PH2005_6005_2005,Adult,Male,NOAA,52,-0.280488955,161,2005,70.8660018,-158.4182544,24,0.809999982,-0.270361328,-0.3002686,2,24,24
PH2005_6005_2005,Adult,Male,NOAA,NA,NA,162,2005,70.8660018,-158.4182544,24,0.729999984,0.089837646,-0.7671875,2,25,25
PH2005_6005_2005,Adult,Male,NOAA,18.33333333,0.809832773,163,2005,70.8660018,-158.4182544,24,0.709999984,-0.853063965,-0.4804749,2,26,26
PH2005_6006_2005,Adult,Female,NOAA,100,NA,139,2005,70.859,-158.523,24,0.789999982,-0.867071533,-2.1825317,0,2,2
PH2005_6006_2005,Adult,Female,NOAA,NA,NA,140,2005,70.859,-158.523,24,0.789999982,-0.934515381,0.1385742,0,3,3
PH2005_6006_2005,Adult,Female,NOAA,32.5,-0.783071058,141,2005,70.859,-158.523,24,0.769999983,-1.175878906,-1.0142578,0,4,4
PH2005_6006_2005,Adult,Female,NOAA,39.16666667,-0.670351877,142,2005,70.859,-158.523,24,0.88999998,-2.837805176,-0.4916443,0,5,5
PH2005_6006_2005,Adult,Female,NOAA,NA,NA,143,2005,70.859,-158.523,24,0.779999983,-3.351843262,-0.2028564,0,6,6
PH2005_6006_2005,Adult,Female,NOAA,34.625,0.204567133,144,2005,70.859,-158.523,24,0.709999984,-2.934881592,0.1015869,0,7,7
PH2005_6006_2005,Adult,Female,NOAA,41.25,0.130317917,145,2005,70.859,-158.523,24,0.699999984,-2.838781738,-0.645575,0,8,8
PH2005_6006_2005,Adult,Female,NOAA,72.5,0.374809457,146,2005,70.859,-158.523,24,0.699999984,-0.939550781,-0.962439,0,9,9
PH2005_6006_2005,Adult,Female,NOAA,52.5,0.034761141,147,2005,70.859,-158.523,24,0.759999983,-1.670507812,-1.30802,0,10,10
PH2005_6006_2005,Adult,Female,NOAA,50.83333333,-0.414442975,148,2005,70.859,-158.523,24,0.649999985,-0.686956787,-1.5135254,1,11,11
PH2005_6006_2005,Adult,Female,NOAA,58.33333333,-0.041524292,149,2005,70.859,-158.523,24,0.739999983,-0.515356445,-0.8351501,2,12,12
PH2005_6006_2005,Adult,Female,NOAA,NA,NA,150,2005,70.859,-158.523,24,0.629999986,-0.101538086,-0.8356384,2,13,13
PH2005_6006_2005,Adult,Female,NOAA,47.5,-0.336630379,151,2005,70.859,-158.523,24,0.709999984,-0.840887451,-1.0572266,2,14,14
PH2005_6006_2005,Adult,Female,NOAA,51.66666667,-0.153588974,152,2005,70.859,-158.523,24,0.689999985,-1.314001465,-1.5688843,2,15,15
PH2005_6006_2005,Adult,Female,NOAA,61.66666667,-0.413643033,153,2005,70.859,-158.523,24,0.789999982,-1.69864502,-0.7680115,2,16,16
PH2005_6006_2005,Adult,Female,NOAA,38.75,-0.065086237,154,2005,70.859,-158.523,24,0.709999984,-0.544775391,-1.4916443,2,17,17
PH2005_6006_2005,Adult,Female,NOAA,64.16666667,0.271035088,155,2005,70.859,-158.523,24,0.749999983,-0.491400146,-0.8797363,2,18,18
PH2005_6006_2005,Adult,Female,NOAA,65.54166667,-0.23140157,156,2005,70.859,-158.523,24,0.709999984,-0.632513428,-1.1132874,2,19,19
PH2005_6006_2005,Adult,Female,NOAA,NA,NA,157,2005,70.859,-158.523,24,0.649999985,-0.916601562,-1.040564,2,20,20
PH2005_6006_2005,Adult,Female,NOAA,58.75,-0.085593855,158,2005,70.859,-158.523,24,0.689999985,-1.131384277,-0.623175,2,21,21
PH2005_6006_2005,Adult,Female,NOAA,71.58333333,0.34797502,159,2005,70.859,-158.523,24,0.619999986,-0.314886475,-0.8551392,2,22,22
PH2005_6006_2005,Adult,Female,NOAA,51.66666667,0.009744755,160,2005,70.859,-158.523,24,0.619999986,-0.132269287,-0.8494934,2,23,23
PH2005_6006_2005,Adult,Female,NOAA,62.5,0.1332268,161,2005,70.859,-158.523,24,0.809999982,-0.137548828,-0.3002686,2,24,24
PH2005_6006_2005,Adult,Female,NOAA,58.33333333,-0.356192612,162,2005,70.859,-158.523,24,0.729999984,0.050775146,-0.7671875,2,25,25
PH2005_6006_2005,Adult,Female,NOAA,55.04166667,0.146025881,163,2005,70.859,-158.523,24,0.709999984,-0.649938965,-0.4804749,2,26,26
PH2005_6006_2005,Adult,Female,NOAA,45,0.007272205,164,2005,70.859,-158.523,24,0.689999985,0.158074951,-0.2681335,2,27,27
PH2005_6006_2005,Adult,Female,NOAA,49.16666667,-0.471020732,165,2005,70.859,-158.523,24,0.569999987,0.36361084,-1.152594,2,28,28
PH2005_6006_2005,Adult,Female,NOAA,44.58333333,-0.109955743,166,2005,70.859,-158.523,24,0,0.338006592,-0.6835999,2,29,29
PH2005_6007_2005,Subadult,Male,NOAA,31.66666667,-0.709476341,143,2005,70.83800012,-158.3706674,24,0.779999983,-2.476843262,-0.2028564,0,6,6
PH2005_6007_2005,Subadult,Male,NOAA,16.79166667,0.746128255,144,2005,70.83800012,-158.3706674,24,0.709999984,-2.294256592,0.1015869,0,7,7
PH2005_6007_2005,Subadult,Male,NOAA,35.83333333,0.442513687,145,2005,70.83800012,-158.3706674,24,0.699999984,-2.299719238,-0.645575,0,8,8
PH2005_6007_2005,Subadult,Male,NOAA,19.58333333,0.873319124,146,2005,70.83800012,-158.3706674,24,0.699999984,-1.712988281,-0.962439,0,9,9
PH2005_6007_2005,Subadult,Male,NOAA,34.16666667,1.062541904,147,2005,70.83800012,-158.3706674,24,0.759999983,-1.537695312,-1.30802,0,10,10
PH2005_6007_2005,Subadult,Male,NOAA,34.58333333,0.382954327,148,2005,70.83800012,-158.3706674,24,0.649999985,-0.749456787,-1.5135254,1,11,11
PH2005_6007_2005,Subadult,Male,NOAA,43.75,0.507381758,149,2005,70.84975185,-158.4488327,24,0.739999983,-0.515356445,-0.8351501,2,12,12
